address,xASTRO,ASTRO,total_astro
terra14qp56hgx8ls93cujr4c6gvz0ju0md9rnd3wawy,0.0,110.816293,110.816293
terra1fcg5whpf4duhdgrq5q7qlccyn6zr9aaxmqfwqz,0.0,0.0,0.0
terra1eyqf0t3pw3mu3vfz0nkmuscewe6gl32mml6782,0.0,6.193346,6.193346
terra1e0f5z54xnl7drrhursp3nd80q5e7z4596dsn85,0.0,0.0,0.0
terra196u8p26nsya06qtrh92knej9xqxvtmqwvfm0t5,0.0,4.679719,4.679719
terra1kxputjeucs6yhu0n8pyqzlac5cz8g8fqyv8szg,0.0,0.0,0.0
terra1quq8psppxxzacwqwpkrsnfxpazk0rllnmq09hn,0.0,52.277896,52.277896
terra1ejxh45v9hm9jks8y68zlapxel6gcv38tm8u2y6,0.0,232.057494,232.057494
terra1cu44vdn32e5vv3lf0zqrnvmeva9nrt2nxhdrzj,0.0,0.0,0.0
terra1sauthk43t08vd7m4amhm99hw5huacklellsw7c,0.0,4.2e-05,4.2e-05
terra1edre73pllnzluull27hp88krnnulf0aw9gq95g,0.0,2605.926491,2605.926491
terra1ln9vmu74c73nd5zrpgf7u4a7lyh0u0wa396693,0.0,9.743191,9.743191
terra1sqmyqztkwdvcy232dpa5aqdmh03hfh3j8959dk,0.0,0.0,0.0
terra164893rxg0d6y99ylce7gxnc4c77x038ufvs2ce,0.0,390.451746,390.451746
terra1ehxjrkvsemspunwqnzhh4vuhn93hcfr4rpsjae,0.0,0.000166,0.000166
terra1n6k8tp6djd8ft0qqt583ualnz8gcn860luxwa7,0.0,0.0,0.0
terra10dgn6z8sjnkrmw277czzng7xwvscv6zjsv4crq,0.0,0.0,0.0
terra1g66p9avpt45h35kxllx3ajsyhhhzlyxd2nm4aj,0.0,0.0,0.0
terra16rgwu5rkmt35mu8nhnlmjgsgyp8m92ypt9jra9,0.0,7956.797135,7956.797135
terra10fyrywt75ps3wj0ssdxm8sgm6tgkgtylm9sv26,0.0,0.0,0.0
terra16ncvxlm84m0evzad3avresu3y3jyrzgmgsvkmd,0.0,59.767641,59.767641
terra1h2fh3rql3l4yhlgl8w3vmwhd8fvnnxl4jnzul6,0.0,67.71477,67.71477
terra1q9j0sv7xldjpaa99aequyht6q5mm3yjassdala,0.0,0.0,0.0
terra1ur5snkc2xk9h6tndahdad0mcxvhzhxuujere9z,0.0,0.0,0.0
terra10ac9hmx3pajtrwcpt4g69ndd5jplj63wekr4ks,0.0,300.776305,300.776305
terra14j5ghs9xlt7e7pre3s0udzcd4fsx9ld7mp4ms2,0.0,4.951287,4.951287
terra16xh43yfn8r0peq22pd5f0g68espn7wu5lq99uj,0.0,103.06025,103.06025
terra1xk9qupyd9cjxmntpwu4aqyj4m0p4qy2k4gdutw,0.0,47.849671,47.849671
terra1rhur5dhhxdxcturun9t3g0thfft532kfzp47cs,0.0,1e-05,1e-05
terra1emewkk5sqg9ur4scel0wx4wc2l0mmcprhjfc5u,0.0,350.345397,350.345397
terra1630f0ks80tm9agrywlzpezlk70nnxw4hcn8zy9,0.0,0.0,0.0
terra1dxe8k9u7za8ch8cz8k45s7yuvsvcwjg53ha8te,0.0,0.0,0.0
terra1sjzd0tqv3jlem4t06q6du0475a9pmz4yclegj7,0.0,1412.498807,1412.498807
terra15f8uckpn7x8qdd0k4lmyftfcuqjdqxg2mmlkys,0.0,0.0,0.0
terra1vkk6nsxnd2k3ffr6uck736qncdfrw84vhy4z7n,0.0,0.1,0.1
terra1y6yh3qtcvqdvxdvcv3rsulm599msqs7zstpuns,0.0,1.960461,1.960461
terra15ke0ws3re2geez9q88uqnurmvm609f4zrq7hrk,0.0,756.831551,756.831551
terra1sm3sc2dx0tdu0ynsy45x547qtu26tvv6qtkztj,0.0,0.0,0.0
terra1ls2pkfvf44rzknndt8wfgkfsg6z0hulgvsex2z,0.0,15296.712307,15296.712307
terra18wfl7crk4hp5ek93lks4r6ylvcrp6yzpfhxqhm,0.0,0.0,0.0
terra1ypymmtqzgehhlr5su4v2wwum8jyk7duq7nguaz,0.0,0.0,0.0
terra1xk4lk42qllaf4ljyy0fznj3aevl2wnupdfmxm8,0.0,704.003403,704.003403
terra1z62ah8ry0lepczunvynrc8pxcj0nee7j792tkh,0.0,14.833146,14.833146
terra1csl6gampvqcmkj9kuq7dd3t6u60dszc5khs6tl,0.0,74.840861,74.840861
terra1vqcl6dss3jjr82xrajnyhpajdpyr93jn3aknsn,0.0,17.854114,17.854114
terra1xsf754zd2r3lgktv2ug0g3qs0nguttpju8y750,0.0,10.99136,10.99136
terra1ldu0ca4hrpamgqhxurjskajpyt2etg8alwrdvr,0.0,0.062636,0.062636
terra1j8r3e7760etgj202lt5f8fskr65td0evef87um,0.0,0.0,0.0
terra10n2hcwaf9uh5gc6te4vg5k5zqtk78c4rz2wqer,0.0,18.772835,18.772835
terra1m5r8fag4vmmdlws3dmtw44ymr3w2nvsq80kacl,0.0,3.70737,3.70737
terra1lrfzpl7ze72f5s7z5es8t4wwzkawuqgqjep68x,0.0,0.0,0.0
terra1jz8dexsfkkc8a0fcu5faynugltzrfzemdnc8ct,0.0,0.0,0.0
terra1sk80k44xdpv8zw4n058car5qfcfn3yq3dyrrtu,0.0,24.812724,24.812724
terra1v292j6csk3cch8supheavqsl3gs46y5pxw7dwm,0.0,159.0,159.0
terra1x5l9wva53n7q6lc9dg3zrqwmvph99d2ksp0quj,0.0,0.0,0.0
terra1ke8avww7e45pacnsn4ldj8087yv5p37qwgcrdz,0.0,0.0,0.0
terra1ykhv7xk7ztygj63rnhf7jjezs5ywua2v5gcnwx,0.0,4.253632,4.253632
terra1r0djx6tvnplj8swfeakcqrljyxfcr2fukt6lze,0.0,0.0,0.0
terra10wrrhj0kf2yalunn4efxaqfasrmg9xrnseh8sf,0.0,0.0,0.0
terra1rn28wdjgxj3yl4tztzqyxtufvvr2wrw3xxfz3n,0.0,2875.56229,2875.56229
terra1k3uu4nl5f7mlqssmpxu6lfgj89p0k2p8gkst48,0.0,0.0,0.0
terra1xg9nu7c5aq02tunw7u4052ungd7tenclhnn4vp,0.0,0.0,0.0
terra188pekjvsy339cjshlsnjd5pt8r8xt8mtn5t3ex,0.0,22.634435,22.634435
terra1wjwkfa6e0lj2ufq7wkuqzkmfnggucrapf3v4n9,0.0,34.802165,34.802165
terra1rk5mplrt98gckere3az054xjceue2vdluynht6tqzdfdr2ukmpmqhlhzh5,0.0,0.820848,0.820848
terra1pg0wqrwau345ax2lgrmelcnyzwgzma9yqgjjzw,0.0,1469.219878,1469.219878
terra1p7gs58zrdys7djje85mrlru97ndcqhkxlte3w6,0.0,0.0,0.0
terra1eepvx8y42f6n47ukx3w5wp8m66ljsvatfn6tqn,0.0,0.0,0.0
terra17afzqaf9nyavkk7fxdqpkf5nmtpkk3rw6hwksz,0.0,4.171404,4.171404
terra1xlscxnw2x4gwpfjjgsk8n9nsugj3xf8dy4as2r,0.0,2.647912,2.647912
terra1yhrujcuzrsf5v4jtf27h49knz2ccwes9v0u7g9,0.0,33.566836,33.566836
terra10z3c3pjzql8kfenugf96e78ujf2st9x0evc8jy,0.0,49.080189,49.080189
terra1tr6kfvwwklaqtels97gtgm8zd99y38a67xwvar,0.0,54.550875,54.550875
terra14g9wwnp9x0ae895a9eelx4h47upmej5yfdjc44,0.0,18.006546,18.006546
terra1p07ckqn46yv3z4u0w4u5me3966xsxfzntlut2l,0.0,218.849327,218.849327
terra1f67rjlh2ruspdw9wlwqpmule3lg4nhuvancf0l,0.0,4397.197358,4397.197358
terra137waxhxvx70xqenpesqgpkezevth6vdf0ejllv,0.0,0.211206,0.211206
terra1rg3swucefj8csmrpsnktk7k3272z6ak9kpsv8m,0.0,0.0,0.0
terra1yrrllyvnev3vsdmsxhkcz2nupk048y7qrqsx80,0.0,0.002873,0.002873
terra1fuhcm08dqqtrxle0e4yvv4q560v6g3y890xaul,0.0,348.281514,348.281514
terra1c4v0pft66xvuqnerpcljztu58e4dh0ze0zcwfx,0.0,28.617469,28.617469
terra1sdvnpz2m2p2kap6ry9932qwqwppq82j6lfdtuf,0.0,0.0,0.0
terra10k3cdgmj5ha5c9p9ssf20f9fuspj9zztzt36cx,0.0,308.457795,308.457795
terra14uy87rwze4kyk2t06k800dahdkj343n34yeh6k,0.0,0.0,0.0
terra1ktuam5lhdpn0knw4tx54fu55ry0zhz3rplygz5,0.0,477.204902,477.204902
terra142p9ft2z2kc43wvd5eun7y0de3x8pg88e2ykjf,0.0,0.0,0.0
terra1ssfpxgkzt4yj0unmzx0cmrx6mhm5kl0g2mvy3k,0.0,0.0,0.0
terra1czgn4xnlnx8zx7ezmzz2rjsjzhtg54xg5p6e08,0.0,0.0,0.0
terra13lxfgkdl8qlzsqkxa3k7khjcffudwz3v9s8fqp,0.0,0.868744,0.868744
terra1sglltd93yz2q2266qk35pk9jh6ewzjhy37mw3u,0.0,8.799047,8.799047
terra1mgr57s0xc4lv0xppxak0hxn56knadmpfw89s2f,0.0,0.0,0.0
terra1lemde4wjfmj4kceuyd4pe2j8fc9z0rpz732pyw,0.0,261.587526,261.587526
terra16nmv3dx577tpuvr6avm2hnnjajcc5ketqqvmq8,0.0,0.0,0.0
terra1asmrsp2g995es7urgd96fqe3xd6hyt6knjqwr2,0.0,80.842676,80.842676
terra1hj6pn9cmt2dm9c9vlm6rncl86n7xm6zfpdu8tk,0.0,250.717415,250.717415
terra1ucgqqxzkgrw5ffm4leammm3chelusu2stcn7rl,0.0,118.747207,118.747207
terra1dld0emqswy0gkkatuvwms8zn5yp9a6fhzglmyj,0.0,3.6e-05,3.6e-05
terra1td8dpn8pts753nd4xcksjyhu77gwdwyan345pj,0.0,89.993602,89.993602
terra1s6hrzz4y6q5l9fysfjytnr8e3s5t0k40ytycch,0.0,6.701829,6.701829
terra133ytgwugw55akf0znkvvh695l08g46cuszyugt,0.0,6.488218,6.488218
terra14ehwk4zwaks6xxur0rkpvw0xdyutssf7kt9gwt,0.0,9.556797,9.556797
terra1ea7czaw5m3vvqaamgeq2mn7y9uw8n8ar4f0ees,0.0,0.0,0.0
terra13r2el3mqe8hrvy7geteta79g0un3tjmpch3txx,0.0,12166.329688,12166.329688
terra18pyv3wg90q4j8w3tn5vndc78rlktcqld3m2kst,0.0,0.0,0.0
terra15dvxqcmaz3guls0rfznrfskkapu8xqxl4tzwx3,0.0,36.381204,36.381204
terra19ezrelmy88tsqt4czfyhcxl5tm7a8ymrz3wqhw,0.0,0.000151,0.000151
terra184gdt77jkhaug2gxcshlvl0dzp5llapuksr9qu,0.0,0.132776,0.132776
terra1aj8qw9v29f6dpeeus3fnzq639m5hu50yyut2ga,0.0,0.0,0.0
terra105zsf89u7cx9lkcxfc3jvz26pgu86mlgp6kxns,0.0,0.0,0.0
terra1d28csynsqk6793j6tqpdtl2hf3uu3mdg905mtp,0.0,0.0,0.0
terra1yqm0mla8fd8kwjf5zxez02vk73zpca5hkzsa3h,0.0,0.0,0.0
terra14qul6swv2p3vcfqk38fm8dvkezf0gj52m6a78k,0.0,502.210311,502.210311
terra1z2jvwyrwhaqzps63la9gn4yyay75ltnm2fdr5d,0.0,251.392819,251.392819
terra153ngsjgxu6z49zdkff03qqdqxgn922vtgmjh4y,0.0,0.0,0.0
terra1rsr03t3sdpxh4jfu9tm6dcm2eqwv4f08h4658m,0.0,470.970033,470.970033
terra1vzugtzwlnjcq62d72cpttxkw7z6h8qrnc8tmwt,0.0,0.0,0.0
terra1ru8w8d7w4ex8znz8daxeqw0tvyce592u87t486,0.0,1.912785,1.912785
terra1w7hmyrvterr0l3zmdwudq09ajk9z4ls42hec47,0.0,59.223596,59.223596
terra12dfmrx3d2dvfjfz0900qnkfac6yuastl89zryq,0.0,0.0,0.0
terra1s7qunwlllwj8vyacc4djpa8rqdwjtqr50thvmh,0.0,975.521546,975.521546
terra1gdh9n8krzx4wpt7t3r8ln7slvzayfjmewmqp4a,0.0,0.0,0.0
terra1xapmff025fj3zq9lrecgn90fh9ncqeslqvcmdx,0.0,0.0,0.0
terra1gz6rvxk8p3pj9nn26zktsms52p4ly7jur3skty,0.0,785.996409,785.996409
terra1g8fzcafv5fzdyhcm500hjvx48245ettwers29m,0.0,0.0,0.0
terra1nttdq2deq0ygg6tdzhph4h5r4hpn6jpj2k4u5c,0.0,0.0,0.0
terra186v83ms7uc5ttzcpz2mkxfvwy6mp8pu56f87m9,0.0,0.0,0.0
terra1gm4jceunfw78eee8a0n2wa5cq6q5sf8p55ayhg,0.0,0.0,0.0
terra1ke7ypch23grtdsy6ph0grpfcgdldnhe8nd0u9e,0.0,10.057776,10.057776
terra12g2tf82xju229wkddwxdclqff8aad2ngwj6tmp,0.0,0.0,0.0
terra1qhu2texkxtyr75yufnqteaw3g5hss87xzc89tk,0.0,75.606059,75.606059
terra194t8xtndtz7azgzqhhnw255c39tpzypnmmdm0g,0.0,9.1e-05,9.1e-05
terra1d57dp3q5an9jajy8d3q5g7rxrqplj4jat42lva,0.0,0.0,0.0
terra186jrs5akmaqg7n3hzf0m03y8an5wugcx3pxu6z,0.0,0.0,0.0
terra1qt8k9008purm0yy3arht4v60fxxrjxsmnclktv,0.0,0.0,0.0
terra122zzy804hsxwechr780ec8l2qvm5nm6gxf3hyr,0.0,0.823258,0.823258
terra1vwep8me8lv3chfvdx6m5263yq7y7lrqr2fq8s6,0.0,431.32006,431.32006
terra1ywp93mawnwj66z4xpl6ksjrwrr7ngh5h75vyhl,0.0,0.029223,0.029223
terra1qcel8mfnks9yt4wtg5wvxs7023y8aag8f7l784,0.0,0.0,0.0
terra1hrau8rp0mzs4cwsska534wsgu7fkklcs8z88t7,0.0,89.732269,89.732269
terra1myk0nww33j6z20e5j9mu2k3m3dfyhlhy4rzdxp,0.0,0.164643,0.164643
terra1ssl0mgjmd73l254yda9tfh865s0pdhlggrt6q4,0.0,27.835796,27.835796
terra1z7s5lr2gescjkkscg2fhp3q098zrln4y02j5fg,0.0,105.139057,105.139057
terra1rq54ykqkv25delr3mtp4292mnl3mjjzdk88065,0.0,0.0,0.0
terra187jjtrwhrvnjwrj5u8nte20xr3qcnwzn336ng2,0.0,25.640201,25.640201
terra1pdc5vt6sjskf6af3dcz8g6cmqtgs5g6a2njrnd,0.0,0.0,0.0
terra14cq456km4j9fmadm7na92yw0f89de2pjv9h9xy,0.0,0.0,0.0
terra1fymhqjv8x6hasjzk7qy8wqvvn9p7dr9u4t9gvf,0.0,3.0,3.0
terra1tgnfsfgxp3cnuzwqad29xpk6j6degd7zanznys,0.0,5114.112554,5114.112554
terra1q4y4mm3fv54798dtm5xt4xjnmc8twca4luz7vp,0.0,44.68835,44.68835
terra1kknqht9trt3stvrd03kuqjm8cfapc6gy940kpn,0.0,0.304518,0.304518
terra1u3twfw6c6lmenp8wgdps6q0mkzhdpq25wjfmw8,0.0,27.897206,27.897206
terra17k3t63mk0twaqsu3g0efz6h8hgzyztmd3cw7np,0.0,0.0,0.0
terra16shgy5ynjr9gl6kluf4vttkzwugpe3k9apxp5e,0.0,530.736994,530.736994
terra1slsud8d4xchxsyzhdva8c3a3542vpcv2z5eyzf,0.0,20.26187,20.26187
terra1epvrd3nfuvhmd8jszwmztsxck2exq4ue0xxa95,0.0,1.099485,1.099485
terra1ulglzr4u0erjgwtgjnmwa5r9vewns9u9ery42z,0.0,0.0,0.0
terra1y9tyr4wd07wz60gvwq7gpse0znz4m7r97jva3w,0.0,0.0,0.0
terra1ta3hjr2dt25mhtduwth9ellgjf2z3m7607dfdj,0.0,350.640487,350.640487
terra1m5kl6cu8crrj9vm6nv7k689rd3vrd4rv032mjz,0.0,0.000847,0.000847
terra1k9evf0de79agr6tergum25d9r49rwugug4kx74,0.0,0.0,0.0
terra19h2u2umymyh5yw4ylhh08wx689hzzqr4nlhu4t,0.0,216.454962,216.454962
terra1885cav56wmarfasvl0g79s24jf5rgkt7x9kume,0.0,0.0,0.0
terra189yex0xzez5g9n5nud33f4ukexvfzhkynnhkjk,0.0,236.235117,236.235117
terra1r4h3llqdnck8mt0npppaet36gyk93qccjfcxpr,0.0,8.695054,8.695054
terra166vy6c9udnysm53lh5mq5ze92s9c0cgyv737c2,0.0,2358.699541,2358.699541
terra16z02hwgccearte40vwawqwf9xjtay9wr6kelc2,0.0,0.0,0.0
terra1z34v63lzwszehn54ucyplz4qv7cgn4x2sgt9vs,0.0,113.60923,113.60923
terra166cjg7fgj7mack7v3vfp4sx6dfl6nn7nz7lsd2,0.0,6084.08599,6084.08599
terra13jlnlgtdmcjwux4pzm9ngv5s3p8hlvh0p3pgnz,0.0,0.062807,0.062807
terra1nf4p7t3zyn7ufnj8gf6vsywya36aj4hafhqnmu,0.0,0.677972,0.677972
terra1heee48a8398sv9a3g6kvz8fygypz29awnw0a7d,0.0,792.420372,792.420372
terra14t47kgwn0jyvs0k9llcul500lmr60p46hgdydk,0.0,0.027142,0.027142
terra169hjxr7zz9j2yshha6px856wvsyav74vxf8d89,0.0,543.05779,543.05779
terra1ke0y9y0rfea7dput4yu7q27xmx3a2t5f4q07n8,0.0,162.87566,162.87566
terra1fqt2dcmwlnl05fr2ukzv2nnftgzrmz0hdkz3v7,0.0,694.973866,694.973866
terra1g5z3vcjm7dlzwz6ql6d9tk2x5f7vjhhaevmph7,0.0,1794.095864,1794.095864
terra1x8l2ve4qyrvnmqalf2rn2sges0dvj3c84v62hy,0.0,0.0,0.0
terra16nf9ju54ww9q5napdvshceg29lg6jw3r83xd9g,0.0,2.355396,2.355396
terra1g65387u2kl007g8wdgvrkt77laq403rlnqnxze,0.0,506.085646,506.085646
terra1e3a90gnrf59dpk7ult0rschd9jlrpmexzzl59w,0.0,0.0,0.0
terra10mtphuytxr9q9rshswp6qlw8rxfpmegwqpc9tz,0.0,0.0,0.0
terra1m3p9222pq6uf0t6cya053dgy6zskadgf8yx4r2,0.0,110.538236,110.538236
terra1nhau2u6h9schv5v2hw3xv5slgqggxcesqufy8m,0.0,0.0,0.0
terra154ns0jnajcjvc4wjjrza020gaux2lzd7rwaf45,0.0,9.5e-05,9.5e-05
terra1ky25zn0kfda57nj4q4wklcrvflhc2fx9khd8kx,0.0,170.464857,170.464857
terra13xzp6008z28k9tk0pftrw4qrd96ttd8wjy8rr7,0.0,214.184506,214.184506
terra1nt0cpx7kmuerzgeag2nvx0uxr3ecfxcgvwez6t,0.0,414.118753,414.118753
terra1tzerzk5xf9msk679rg3kfw6jvqmlfwwmu0w7ue,0.0,0.0,0.0
terra17u2m0t4ccu4tap546jmkv66a8vkud5crpjw73q,0.0,0.0,0.0
terra13cj4nmnwr8e4y6tgl46kd9r3xc3wtdcuvfhndl,0.0,233.165605,233.165605
terra1dksmuk66dmc7283lvgedfm6g4ym9egc4e05eum,0.0,0.0,0.0
terra13sagzt0ht2u8rycfzr75wfwrul05rx30v3hwcc,0.0,514.784005,514.784005
terra17er7xt02cjv0f308q3rfeeqf7vteus36tzlzwp,0.0,324.331382,324.331382
terra1xcnxtqngujxgpnnjt2ms339sq3algtmelgd5ku,0.0,0.005271,0.005271
terra1rtxsafs0c0px8l7mfmud2rfkw05mp7zrpknq6k,0.0,219.205279,219.205279
terra14jm9vr3723neduw0z7rwl0rwp3c2e7xzaakg2q,0.0,1475.662719,1475.662719
terra1qr4sspga7xmknhyk5g4uztp5qsw9varnjtlcln,0.0,66.302363,66.302363
terra1elaxh30dc204ytvqdwphs9ukm4l08ra7e9swh5,0.0,438.957594,438.957594
terra1fzggw9r7rymqgltmzv527pttvxmqcsvdacldhq,0.0,0.0,0.0
terra1vncrhn7wkqz3x65rmcxk8l33vmwlwk8nw8vjur,0.0,0.0,0.0
terra16gk6jm97su2thv0d9kjs45cekvgps0m9cxja5c,0.0,9.62401,9.62401
terra18vtq8228aelf7jtzz2exzwz3uw356y3twje99w,0.0,0.0,0.0
terra1dv07cxfpy5wrwwasavfaq462zum3px5apt55et,0.0,0.0,0.0
terra14hekneyn9gmjqpyzp7unq9my8pj3jgl8ygv77j,0.0,1e-06,1e-06
terra1zu6r9s49ffzgpgkj56wzu04yfzqkukyj5vt323,0.0,244.799429,244.799429
terra19ee3p09swmk03dcmrd05lldx5e53smvt8jrcry,0.0,0.0,0.0
terra193uetzs4xfurt2a2mua0hgexldschuyn4nus7p,0.0,0.0,0.0
terra17pur27ay3gwed9tsv0mtz2j32sjaqw9k3g57el,0.0,0.0,0.0
terra109gjjdavqcyjcc8ceptu3ghzdtnwydyjs565ju,0.0,2.517301,2.517301
terra1xxqn4r2lnmmham5ru58v6yasm3zc06s8292vt3,0.0,685.256405,685.256405
terra1l5nl4r4lfp05lhne6xm3sd3wz5xhwaar5949zl,0.0,39.36976,39.36976
terra1j4z2emvafntkc3lcuts6tupaa7qpzknv3r4xcn,0.0,0.0,0.0
terra1uusf63dqqwlq9mws8guth45nawnpuv6836jk6m,0.0,8.310877,8.310877
terra1ml3y3vec9uy9qutzm7yr2hf9m67d5yx2ktsu02,0.0,84.701089,84.701089
terra1flps0ee2z67zt5eytzkqlzj6dmlyc0ktlga7cw,0.0,61.504323,61.504323
terra12lqk3zfxs8nneyx9e5fxmm89dxvl96gf3j0zqs,0.0,5.41461,5.41461
terra1x5lzu9h255jgse7tahdgw7w0m056qedcpq0fm0,0.0,81.598012,81.598012
terra1gzxsjcmcwakxk8vzznmcsac8g0yf69sh6lgjq3,0.0,121.85617,121.85617
terra1xy66t5c6qvzvxrwxzwvdfhwjrzpa4rzg5tepne,0.0,0.0,0.0
terra1fa9vujxwdhzelmvdgxnn0j4y7f2k4rqtthzhpg,0.0,107.711397,107.711397
terra1fhuhx35pcjtnyv9wh7gpmzjtenxxxsd7un5n2d,0.0,17.599501,17.599501
terra1v0assscpun42yyhyrmct779kf6hd2sevt68cfz,0.0,78.242406,78.242406
terra1mvfaqy8hg7p2zh28t3l6l0r50s6v2djzwup3f2,0.0,305.757001,305.757001
terra1nfs6vszngfve5rc2hjsmkl8pkqrwhlrhkqvzw9,0.0,0.0,0.0
terra1g42fk4dcaalxpzfzyq646yhkkx95vu9dn3cfxl,0.0,28.130599,28.130599
terra1whp9kfreswq95t3t45laduu6xm87hx674t5kx2,0.0,0.000435,0.000435
terra1lgm008rww99m8n0ned7duk6hdqhcx0keghl0u9,0.0,0.0,0.0
terra1wg3nzzs58kx7d0czkz6kj9qlacsjxs83gpa6k0,0.0,149.08975,149.08975
terra1yhd29mst3wd60x6tewuufrg7z54dn2fgwz2gug,0.0,218.233934,218.233934
terra1az8glke47zp62jf54v69uc0wnaxtjae5dlldfc,0.0,0.0,0.0
terra1q0vny4wx2pfteh9zq323wh48c654xacpfq5tew,0.0,0.0,0.0
terra1xantqr3v8h8zyzcpf3wv502n37dkmsq907cz9f,0.0,0.0,0.0
terra1f058ep8pk80gt4mfs3z6naf9gch5ltwazyg33t,0.0,0.0,0.0
terra17epryksxupthyvhhgt8lgwlkgywwp9zx2qzduc,0.0,1210.986278,1210.986278
terra1u42m6gks4zw7jar4cwpccz5k0pma5nw6ua3rtw,0.0,0.0,0.0
terra1j8cn4lwtp9qhpmdmlf8qmkmn604lrz0ypaumzr,0.0,5858.778334,5858.778334
terra1vlxdg8dkt84pnta72gj97y5dlwk09uy9wlx9u7,0.0,4e-06,4e-06
terra1qh9z5nauqpcg9wxzr6zvgc593t09zx33m2h8pm,0.0,0.0,0.0
terra1q9fxxpn6exv2r5s4wa9lqe5cjpcy9devtn2wc7,0.0,0.0,0.0
terra1q60j82yfcjk2je3ljfqgpum6ncyq58l5fcq4hj,0.0,3014.312121,3014.312121
terra1jzfe2sfzxvk9nzk9p68v3x8tehnfrnypt7xj9a,0.0,37.769366,37.769366
terra1rrr5q0n7uhw7devzl2p7wggdfzvnzhkqjs068f,0.0,139.859189,139.859189
terra1nm2ay6p2qearxmps5uyk8w469mtnlxhuqg8c3h,0.0,39.494363,39.494363
terra1ynhvhrjjw5h6kkalwvq8720esm48ytcql3lu0a,0.0,0.0,0.0
terra1w3fyd7ghjdf58y6ptng8za8jnxrt3vvz9x8lyn,0.0,0.0,0.0
terra180zsl8pe9mwgwn5acsq4cx78v4j8apj0ds265w,0.0,1.082466,1.082466
terra1gcclx36pca2wugjuq40ynyxhgnx3enzt7g05eg,0.0,0.0,0.0
terra12jzvfwah50s99m9lrn0q5ecarpcdwlgvp9y6e2,0.0,0.0,0.0
terra16vran39gwvl4yrxw83zw7pxrjwjcmzr8j3r4n5,0.0,325.769477,325.769477
terra1j524w4cd6nhfppaqm8tqj408ht5xrmyznw77p8,0.0,0.338692,0.338692
terra1pqlhlaztm8e6sc9m6u0hsxkvzp4gx626eqdepw,0.0,0.0013,0.0013
terra13r0dpe2xa3h758qwpwg95tam92aj2fg8drta7k,0.0,0.293213,0.293213
terra16sztzk4ve3esvp6jcua3stmrygwsxj4msctu7w,0.0,2.7e-05,2.7e-05
terra1qehx305mnxgvahc2m2qe07tc53ey3uqg2cmv7v,0.0,0.0,0.0
terra1yjnhmqz4y68788vk98r7j4ara8qq8fnkjaxvmf,0.0,4.790528,4.790528
terra1kc0t5kgzpe5ez09mq9v7dk805z7wd24x3y0yg5,0.0,69265.846409,69265.846409
terra1l3n4mzgxprhvw88gk6xsc7klwjv68sjkq9p950,0.0,0.444789,0.444789
terra10xpzatxz6zcdurfjvv9f999jnye64vgmfvyzgs,0.0,0.0,0.0
terra1ygexwfqjctm7kh6sl4kuc5qh7mvvxad4k3a8sj,0.0,0.066465,0.066465
terra1mm8uc2a5s8q9z5n5pz2594g7m0rlczynv6vecr,0.0,28.12934,28.12934
terra1ttplnejgsh2nhg73ak7r6r6ex7za356x857lfy,0.0,0.0,0.0
terra17uln3swyfmudylj4wmef0j5ggvphy7rlva8qx6,0.0,261.011015,261.011015
terra14up6d9rlwdtlu0uvlt3s5yn3psvppz64988x0n,0.0,0.0,0.0
terra1wkrn63xjgv70jd9lek8u732e9eekdxks4d9we8,0.0,0.0,0.0
terra1khnth0nvzk6l93npcd4ars6pj2h94l672jnny2,0.0,0.0,0.0
terra1d49xm7cfucr5nhz68cxtz8w7zeyknvfml7z59d,0.0,4036.976428,4036.976428
terra1dtx7zxcpgm3k4k2npkz8fh3fjacylvg6v5khxq,0.0,0.0,0.0
terra15ts6th4eckphsy20zrftwr8zwpsls6y3xaw8fk,0.0,77.076629,77.076629
terra1p3ah04j5j9pqcndkuauxqxqmvpcqu5fezldc2v,0.0,46.029363,46.029363
terra1z2ktr7j3hq48m04n3ha94dp4g49te00vm7kxn8,0.0,296.918763,296.918763
terra1rxhaezxe9vlwqrlj2tfy6xqs2uzpz23gs3kden,0.0,783.078534,783.078534
terra1pm6cywzlgaz8hf4ak6we8jv7graf2rn5typrxh,0.0,24.537879,24.537879
terra1mas444nzjfr2yktfghfsetd8qvlz980vppvxnc,0.0,0.0,0.0
terra1vchph62v7fv63xjfcrz7tkatn6g8w5kn2keu6d,0.0,9.595993,9.595993
terra1d0q8v77p2efxf27wleermcn2ae4xldlx4h07m0,0.0,2.765531,2.765531
terra1smusxgwactgq9w4566lgr0p4fvxdwuxew257u9,0.0,16543.180971,16543.180971
terra1vuy9vthqpw88tmnuyhefkkvd2cmqry00ay9tdl,0.0,342.370247,342.370247
terra1dvktscqy0ge365vyudnfe965456vrxhfuup7nd,0.0,3.820735,3.820735
terra1e2sgw8fd86djcnuwq9rypyu3djeg0ukpkjqdfj,0.0,67.299142,67.299142
terra1k3ykmgpaj5s985d8cr3c5kn5vwla2qd2actvu4,0.0,0.0,0.0
terra1f4vr9uqstv395hkufq7nrxcrqsnawqzvsltn4e,0.0,67.512445,67.512445
terra1sx4k35rq94rp8fysma52drzvg55rkm0443t7vy,0.0,0.0,0.0
terra1dpkmn7upplx5zhltnpj7ztxd02aqsu8l23pp5w,0.0,324.987489,324.987489
